1780685378.579753 server started (67287): version 3.6b, socket /private/tmp/tmux-501/default, protocol 8
1780685378.579765 on Darwin 25.5.0 Darwin Kernel Version 25.5.0: Mon Apr 27 20:41:26 PDT 2026; root:xnu-12377.121.6~2/RELEASE_ARM64_T8132
1780685378.579771 using libevent 2.1.12-stable select
1780685378.579775 using utf8proc 2.11.3
1780685378.579777 using ncurses 6.6 20251230
1780685378.580648 cmd_parse_build_commands 0:0: bind
1780685378.580650 cmd_parse_build_commands 0:1: -N
1780685378.580651 cmd_parse_build_commands 0:2: Rename current session
1780685378.580653 cmd_parse_build_commands 0:3: $
1780685378.580654 cmd_parse_build_commands 0:4 0:0: command-prompt
1780685378.580656 cmd_parse_build_commands 0:4 0:1: -I#S
1780685378.580658 cmd_parse_build_commands 0:4 0:2 0:0: rename-session
1780685378.580659 cmd_parse_build_commands 0:4 0:2 0:1: --
1780685378.580661 cmd_parse_build_commands 0:4 0:2 0:2: %%
1780685378.580664 cmd_parse_build_commands 0:0: command-prompt
1780685378.580665 cmd_parse_build_commands 0:1: -I#S
1780685378.580667 cmd_parse_build_commands 0:2 0:0: rename-session
1780685378.580669 cmd_parse_build_commands 0:2 0:1: --
1780685378.580670 cmd_parse_build_commands 0:2 0:2: %%
1780685378.580672 cmd_parse_build_commands 0:0: rename-session
1780685378.580674 cmd_parse_build_commands 0:1: --
1780685378.580675 cmd_parse_build_commands 0:2: %%
1780685378.580678 args_parse_flags: next --
1780685378.580679 args_parse: flags end at 2 of 3
1780685378.580681 args_parse: 2 = %% (type STRING)
1780685378.580683 cmd_parse_build_commands: rename-session "%%"
1780685378.580685 args_parse_flags: next -I#S
1780685378.580687 args_parse_flag_argument: -I = #S
1780685378.580689 args_parse: flags end at 2 of 3
1780685378.580691 args_parse: 2 = rename-session "%%" (type COMMANDS)
1780685378.580695 cmd_parse_build_commands: command-prompt -I "#S" { rename-session "%%" }
1780685378.580696 args_parse_flags: next -N
1780685378.580698 args_parse_flag_argument: -N = Rename current session
1780685378.580700 args_parse_flags: next $
1780685378.580701 args_parse: flags end at 3 of 5
1780685378.580703 args_parse: 3 = $ (type STRING)
1780685378.580707 args_parse: 4 = command-prompt -I "#S" { rename-session "%%" } (type COMMANDS)
1780685378.580712 cmd_parse_build_commands: bind-key -N "Rename current session" \\$ { command-prompt -I "#S" { rename-session "%%" } }
1780685378.580716 cmdq_get_command: [bind-key/0xb83028700] group 66
1780685378.580718 cmdq_append <global>: [bind-key/0xb83028700]
1780685378.580720 yylex_token: end at WS
1780685378.580722 yylex_token: bind
1780685378.580724 yylex_token: end at WS
1780685378.580725 yylex_token: -N
1780685378.580728 yylex_token: end at WS
1780685378.580729 yylex_token: Split window horizontally
1780685378.580731 yylex_get_word: %
1780685378.580733 yylex_token: end at WS
1780685378.580734 yylex_token: split-window
1780685378.580736 yylex_token: end at WS
1780685378.580737 yylex_token: -h
1780685378.580739 cmd_parse_build_commands 0:0: bind
1780685378.580741 cmd_parse_build_commands 0:1: -N
1780685378.580742 cmd_parse_build_commands 0:2: Split window horizontally
1780685378.580744 cmd_parse_build_commands 0:3: %
1780685378.580746 cmd_parse_build_commands 0:4 0:0: split-window
1780685378.580747 cmd_parse_build_commands 0:4 0:1: -h
1780685378.580749 cmd_parse_build_commands 0:0: split-window
1780685378.580751 cmd_parse_build_commands 0:1: -h
1780685378.580753 args_parse_flags: next -h
1780685378.580755 args_parse_flags: -h
1780685378.580756 args_parse: flags end at 2 of 2
1780685378.580759 cmd_parse_build_commands: split-window -h
1780685378.580760 args_parse_flags: next -N
1780685378.580762 args_parse_flag_argument: -N = Split window horizontally
1780685378.580763 args_parse_flags: next %
1780685378.580765 args_parse: flags end at 3 of 5
1780685378.580766 args_parse: 3 = % (type STRING)
1780685378.580769 args_parse: 4 = split-window -h (type COMMANDS)
1780685378.580773 cmd_parse_build_commands: bind-key -N "Split window horizontally" \\% { split-window -h }
1780685378.580775 cmdq_get_command: [bind-key/0xb83028800] group 78
1780685378.580776 cmdq_append <global>: [bind-key/0xb83028800]
1780685378.580778 yylex_token: end at WS
1780685378.580779 yylex_token: bind
1780685378.580781 yylex_token: end at WS
1780685378.580782 yylex_token: -N
1780685378.580785 yylex_token: end at WS
1780685378.580786 yylex_token: Kill current window
1780685378.580788 yylex_token: end at WS
1780685378.580789 yylex_token: &
1780685378.580791 yylex_token: end at WS
1780685378.580793 yylex_token: confirm-before
1780685378.580795 yylex_token: end at WS
1780685378.580796 yylex_token: -pkill-window #W? (y/n)
1780685378.580798 yylex_token: end at WS
1780685378.580800 yylex_token: kill-window
1780685378.580802 cmd_parse_build_commands 0:0: bind
1780685378.580803 cmd_parse_build_commands 0:1: -N
1780685378.580805 cmd_parse_build_commands 0:2: Kill current window
1780685378.580806 cmd_parse_build_commands 0:3: &
1780685378.580808 cmd_parse_build_commands 0:4 0:0: confirm-before
1780685378.580810 cmd_parse_build_commands 0:4 0:1: -pkill-window #W? (y/n)
1780685378.580811 cmd_parse_build_commands 0:4 0:2: kill-window
1780685378.580814 cmd_parse_build_commands 0:0: confirm-before
1780685378.580816 cmd_parse_build_commands 0:1: -pkill-window #W? (y/n)
1780685378.580818 cmd_parse_build_commands 0:2: kill-window
1780685378.580821 args_parse_flags: next -pkill-window #W? (y/n)
1780685378.580823 args_parse_flag_argument: -p = kill-window #W? (y/n)
1780685378.580824 args_parse_flags: next kill-window
1780685378.580826 args_parse: flags end at 2 of 3
1780685378.580827 args_parse: 2 = kill-window (type STRING)
1780685378.580831 cmd_parse_build_commands: confirm-before -p "kill-window #W? (y/n)" kill-window
1780685378.580833 args_parse_flags: next -N
1780685378.580834 args_parse_flag_argument: -N = Kill current window
1780685378.580836 args_parse_flags: next &
1780685378.580837 args_parse: flags end at 3 of 5
1780685378.580839 args_parse: 3 = & (type STRING)
1780685378.580842 args_parse: 4 = confirm-before -p "kill-window #W? (y/n)" kill-window (type COMMANDS)
1780685378.580847 cmd_parse_build_commands: bind-key -N "Kill current window" & { confirm-before -p "kill-window #W? (y/n)" kill-window }
1780685378.580849 cmdq_get_command: [bind-key/0xb83028900] group 86
1780685378.580850 cmdq_append <global>: [bind-key/0xb83028900]
1780685378.580855 yylex_token: end at WS
1780685378.580856 yylex_token: bind
1780685378.580858 yylex_token: end at WS
1780685378.580859 yylex_token: -N
1780685378.580862 yylex_token: end at WS
1780685378.580864 yylex_token: Prompt for window index to select
1780685378.580865 yylex_token: end at WS
1780685378.580867 yylex_token: '
1780685378.580869 yylex_token: end at WS
1780685378.580870 yylex_token: command-prompt
1780685378.580872 yylex_token: end at WS
1780685378.580873 yylex_token: -T
1780685378.580875 yylex_token: end at WS
1780685378.580876 yylex_token: window-target
1780685378.580878 yylex_token: end at WS
1780685378.580880 yylex_token: -pindex
1780685378.580882 yylex_token: end at WS
1780685378.580883 yylex_token: select-window
1780685378.580885 yylex_token: end at WS
1780685378.580886 yylex_token: -t
1780685378.580888 yylex_token: end at WS
1780685378.580889 yylex_token: :%%
1780685378.580891 cmd_parse_build_commands 0:0: bind
1780685378.580892 cmd_parse_build_commands 0:1: -N
1780685378.580894 cmd_parse_build_commands 0:2: Prompt for window index to select
1780685378.580896 cmd_parse_build_commands 0:3: '
1780685378.580898 cmd_parse_build_commands 0:4 0:0: command-prompt
1780685378.580899 cmd_parse_build_commands 0:4 0:1: -T
1780685378.580901 cmd_parse_build_commands 0:4 0:2: window-target
1780685378.580902 cmd_parse_build_commands 0:4 0:3: -pindex
1780685378.580904 cmd_parse_build_commands 0:4 0:4 0:0: select-window
1780685378.580905 cmd_parse_build_commands 0:4 0:4 0:1: -t
1780685378.580907 cmd_parse_build_commands 0:4 0:4 0:2: :%%
1780685378.580909 cmd_parse_build_commands 0:0: command-prompt
1780685378.580911 cmd_parse_build_commands 0:1: -T
1780685378.580912 cmd_parse_build_commands 0:2: window-target
1780685378.580914 cmd_parse_build_commands 0:3: -pindex
1780685378.580915 cmd_parse_build_commands 0:4 0:0: select-window
1780685378.580917 cmd_parse_build_commands 0:4 0:1: -t
1780685378.580918 cmd_parse_build_commands 0:4 0:2: :%%
1780685378.580920 cmd_parse_build_commands 0:0: select-window
1780685378.580922 cmd_parse_build_commands 0:1: -t
1780685378.580923 cmd_parse_build_commands 0:2: :%%
1780685378.580926 args_parse_flags: next -t
1780685378.580927 args_parse_flag_argument: -t = :%%
1780685378.580929 args_parse: flags end at 3 of 3
1780685378.580931 cmd_parse_build_commands: select-window -t ":%%"
1780685378.580933 args_parse_flags: next -T
1780685378.580935 args_parse_flag_argument: -T = window-target
1780685378.580936 args_parse_flags: next -pindex
1780685378.580938 args_parse_flag_argument: -p = index
1780685378.580940 args_parse: flags end at 4 of 5
1780685378.580942 args_parse: 4 = select-window -t ":%%" (type COMMANDS)
1780685378.580947 cmd_parse_build_commands: command-prompt -T window-target -p index { select-window -t ":%%" }
1780685378.580949 args_parse_flags: next -N
1780685378.580951 args_parse_flag_argument: -N = Prompt for window index to select
1780685378.580953 args_parse_flags: next '
1780685378.580954 args_parse: flags end at 3 of 5
1780685378.580956 args_parse: 3 = ' (type STRING)
1780685378.580960 args_parse: 4 = command-prompt -T window-target -p index { select-window -t ":%%" } (type COMMANDS)
1780685378.580967 cmd_parse_build_commands: bind-key -N "Prompt for window index to select" \\' { command-prompt -T window-target -p index { select-window -t ":%%" } }
1780685378.580970 cmdq_get_command: [bind-key/0xb83028a00] group 94
1780685378.580971 cmdq_append <global>: [bind-key/0xb83028a00]
1780685378.580973 yylex_token: end at WS
1780685378.580975 yylex_token: bind
1780685378.580976 yylex_token: end at WS
1780685378.580978 yylex_token: -N
1780685378.580980 yylex_token: end at WS
1780685378.580982 yylex_token: Switch to previous client
1780685378.580983 yylex_token: end at WS
1780685378.580985 yylex_token: (
1780685378.580986 yylex_token: end at WS
1780685378.580988 yylex_token: switch-client
1780685378.580989 yylex_token: end at WS
1780685378.580991 yylex_token: -p
1780685378.580993 cmd_parse_build_commands 0:0: bind
1780685378.580994 cmd_parse_build_commands 0:1: -N
1780685378.580998 cmd_parse_build_commands 0:2: Switch to previous client
1780685378.580999 cmd_parse_build_commands 0:3: (
1780685378.581001 cmd_parse_build_commands 0:4 0:0: switch-client
1780685378.581002 cmd_parse_build_commands 0:4 0:1: -p
1780685378.581004 cmd_parse_build_commands 0:0: switch-client
1780685378.581006 cmd_parse_build_commands 0:1: -p
1780685378.581008 args_parse_flags: next -p
1780685378.581010 args_parse_flags: -p
1780685378.581011 args_parse: flags end at 2 of 2
1780685378.581014 cmd_parse_build_commands: switch-client -p
1780685378.581015 args_parse_flags: next -N
1780685378.581017 args_parse_flag_argument: -N = Switch to previous client
1780685378.581018 args_parse_flags: next (
1780685378.581020 args_parse: flags end at 3 of 5
1780685378.581021 args_parse: 3 = ( (type STRING)
1780685378.581023 args_parse: 4 = switch-client -p (type COMMANDS)
1780685378.581027 cmd_parse_build_commands: bind-key -N "Switch to previous client" ( { switch-client -p }
1780685378.581029 cmdq_get_command: [bind-key/0xb83028b00] group 106
1780685378.581031 cmdq_append <global>: [bind-key/0xb83028b00]
1780685378.581032 yylex_token: end at WS
1780685378.581034 yylex_token: bind
1780685378.581035 yylex_token: end at WS
1780685378.581037 yylex_token: -N
1780685378.581039 yylex_token: end at WS
1780685378.581040 yylex_token: Switch to next client
1780685378.581042 yylex_token: end at WS
1780685378.581043 yylex_token: )
1780685378.581045 yylex_token: end at WS
1780685378.581047 yylex_token: switch-client
1780685378.581048 yylex_token: end at WS
1780685378.581050 yylex_token: -n
1780685378.581051 cmd_parse_build_commands 0:0: bind
1780685378.581053 cmd_parse_build_commands 0:1: -N
1780685378.581054 cmd_parse_build_commands 0:2: Switch to next client
1780685378.581056 cmd_parse_build_commands 0:3: )
1780685378.581057 cmd_parse_build_commands 0:4 0:0: switch-client
1780685378.581059 cmd_parse_build_commands 0:4 0:1: -n
1780685378.581061 cmd_parse_build_commands 0:0: switch-client
1780685378.581062 cmd_parse_build_commands 0:1: -n
1780685378.581065 args_parse_flags: next -n
1780685378.581066 args_parse_flags: -n
1780685378.581068 args_parse: flags end at 2 of 2
1780685378.581070 cmd_parse_build_commands: switch-client -n
1780685378.581071 args_parse_flags: next -N
1780685378.581073 args_parse_flag_argument: -N = Switch to next client
1780685378.581074 args_parse_flags: next )
1780685378.581076 args_parse: flags end at 3 of 5
1780685378.581077 args_parse: 3 = ) (type STRING)
1780685378.581079 args_parse: 4 = switch-client -n (type COMMANDS)
1780685378.581083 cmd_parse_build_commands: bind-key -N "Switch to next client" ) { switch-client -n }
1780685378.581085 cmdq_get_command: [bind-key/0xb83028c00] group 114
1780685378.581086 cmdq_append <global>: [bind-key/0xb83028c00]
1780685378.581088 yylex_token: end at WS
1780685378.581090 yylex_token: bind
1780685378.581091 yylex_token: end at WS
1780685378.581092 yylex_token: -N
1780685378.581095 yylex_token: end at WS
1780685378.581096 yylex_token: Rename current window
1780685378.581097 yylex_token: end at WS
1780685378.581099 yylex_token: ,
1780685378.581100 yylex_token: end at WS
1780685378.581102 yylex_token: command-prompt
1780685378.581103 yylex_token: end at WS
1780685378.581104 yylex_token: -I#W
1780685378.581106 yylex_token: end at WS
1780685378.581107 yylex_token: rename-window
1780685378.581109 yylex_token: end at WS
1780685378.581110 yylex_token: --
1780685378.581111 yylex_token: end at WS
1780685378.581112 yylex_token: %%
1780685378.581114 cmd_parse_build_commands 0:0: bind
1780685378.581115 cmd_parse_build_commands 0:1: -N
1780685378.581117 cmd_parse_build_commands 0:2: Rename current window
1780685378.581118 cmd_parse_build_commands 0:3: ,
1780685378.581120 cmd_parse_build_commands 0:4 0:0: command-prompt
1780685378.581121 cmd_parse_build_commands 0:4 0:1: -I#W
1780685378.581123 cmd_parse_build_commands 0:4 0:2 0:0: rename-window
1780685378.581124 cmd_parse_build_commands 0:4 0:2 0:1: --
1780685378.581125 cmd_parse_build_commands 0:4 0:2 0:2: %%
1780685378.581127 cmd_parse_build_commands 0:0: command-prompt
1780685378.581130 cmd_parse_build_commands 0:1: -I#W
1780685378.581131 cmd_parse_build_commands 0:2 0:0: rename-window
1780685378.581133 cmd_parse_build_commands 0:2 0:1: --
1780685378.581134 cmd_parse_build_commands 0:2 0:2: %%
1780685378.581136 cmd_parse_build_commands 0:0: rename-window
1780685378.581137 cmd_parse_build_commands 0:1: --
1780685378.581138 cmd_parse_build_commands 0:2: %%
1780685378.581140 args_parse_flags: next --
1780685378.581142 args_parse: flags end at 2 of 3
1780685378.581143 args_parse: 2 = %% (type STRING)
1780685378.581145 cmd_parse_build_commands: rename-window "%%"
1780685378.581146 args_parse_flags: next -I#W
1780685378.581148 args_parse_flag_argument: -I = #W
1780685378.581149 args_parse: flags end at 2 of 3
1780685378.581151 args_parse: 2 = rename-window "%%" (type COMMANDS)
1780685378.581154 cmd_parse_build_commands: command-prompt -I "#W" { rename-window "%%" }
1780685378.581155 args_parse_flags: next -N
1780685378.581157 args_parse_flag_argument: -N = Rename current window
1780685378.581158 args_parse_flags: next ,
1780685378.581159 args_parse: flags end at 3 of 5
1780685378.581161 args_parse: 3 = , (type STRING)
1780685378.581164 args_parse: 4 = command-prompt -I "#W" { rename-window "%%" } (type COMMANDS)
1780685378.581168 cmd_parse_build_commands: bind-key -N "Rename current window" , { command-prompt -I "#W" { rename-window "%%" } }
1780685378.581170 cmdq_get_command: [bind-key/0xb83028d00] group 122
1780685378.581171 cmdq_append <global>: [bind-key/0xb83028d00]
1780685378.581172 yylex_token: end at WS
1780685378.581174 yylex_token: bind
1780685378.581177 yylex_token: end at WS
1780685378.581178 yylex_token: -N
1780685378.581181 yylex_token: end at WS
1780685378.581182 yylex_token: Delete the most recent paste buffer
1780685378.581184 yylex_token: end at WS
1780685378.581185 yylex_token: -
1780685378.581187 yylex_token: end at WS
1780685378.581188 yylex_token: delete-buffer
1780685378.581190 cmd_parse_build_commands 0:0: bind
1780685378.581191 cmd_parse_build_commands 0:1: -N
1780685378.581192 cmd_parse_build_commands 0:2: Delete the most recent paste buffer
1780685378.581194 cmd_parse_build_commands 0:3: -
1780685378.581195 cmd_parse_build_commands 0:4 0:0: delete-buffer
1780685378.581197 cmd_parse_build_commands 0:0: delete-buffer
1780685378.581198 args_parse: flags end at 1 of 1
1780685378.581200 cmd_parse_build_commands: delete-buffer
1780685378.581201 args_parse_flags: next -N
1780685378.581203 args_parse_flag_argument: -N = Delete the most recent paste buffer
1780685378.581204 args_parse_flags: next -
1780685378.581206 args_parse: flags end at 3 of 5
1780685378.581207 args_parse: 3 = - (type STRING)
1780685378.581209 args_parse: 4 = delete-buffer (type COMMANDS)
1780685378.581212 cmd_parse_build_commands: bind-key -N "Delete the most recent paste buffer" - { delete-buffer }
1780685378.581214 cmdq_get_command: [bind-key/0xb83028e00] group 134
1780685378.581215 cmdq_append <global>: [bind-key/0xb83028e00]
1780685378.581217 yylex_token: end at WS
1780685378.581218 yylex_token: bind
1780685378.581219 yylex_token: end at WS
1780685378.581221 yylex_token: -N
1780685378.581223 yylex_token: end at WS
1780685378.581224 yylex_token: Move the current window
1780685378.581225 yylex_token: end at WS
1780685378.581226 yylex_token: .
1780685378.581228 yylex_token: end at WS
1780685378.581230 yylex_token: command-prompt
1780685378.581231 yylex_token: end at WS
1780685378.581232 yylex_token: -T
1780685378.581234 yylex_token: end at WS
1780685378.581235 yylex_token: target
1780685378.581237 yylex_token: end at WS
1780685378.581238 yylex_token: move-window
1780685378.581239 yylex_token: end at WS
1780685378.581241 yylex_token: -t
1780685378.581242 yylex_token: end at WS
1780685378.581243 yylex_token: %%
1780685378.581245 cmd_parse_build_commands 0:0: bind
1780685378.581246 cmd_parse_build_commands 0:1: -N
1780685378.581248 cmd_parse_build_commands 0:2: Move the current window
1780685378.581249 cmd_parse_build_commands 0:3: .
1780685378.581251 cmd_parse_build_commands 0:4 0:0: command-prompt
1780685378.581253 cmd_parse_build_commands 0:4 0:1: -T
1780685378.581255 cmd_parse_build_commands 0:4 0:2: target
1780685378.581256 cmd_parse_build_commands 0:4 0:3 0:0: move-window
1780685378.581257 cmd_parse_build_commands 0:4 0:3 0:1: -t
