1780684924.430684 server started (58951): version 3.6b, socket /private/tmp/tmux-501/runie-test, protocol 8
1780684924.430710 on Darwin 25.5.0 Darwin Kernel Version 25.5.0: Mon Apr 27 20:41:26 PDT 2026; root:xnu-12377.121.6~2/RELEASE_ARM64_T8132
1780684924.430716 using libevent 2.1.12-stable select
1780684924.430725 using utf8proc 2.11.3
1780684924.430731 using ncurses 6.6 20251230
1780684924.432778 yylex_token: %%
1780684924.432783 cmd_parse_build_commands 0:0: bind
1780684924.432787 cmd_parse_build_commands 0:1: -N
1780684924.432791 cmd_parse_build_commands 0:2: Rename current session
1780684924.432795 cmd_parse_build_commands 0:3: $
1780684924.432799 cmd_parse_build_commands 0:4 0:0: command-prompt
1780684924.432803 cmd_parse_build_commands 0:4 0:1: -I#S
1780684924.432807 cmd_parse_build_commands 0:4 0:2 0:0: rename-session
1780684924.432810 cmd_parse_build_commands 0:4 0:2 0:1: --
1780684924.432814 cmd_parse_build_commands 0:4 0:2 0:2: %%
1780684924.432821 cmd_parse_build_commands 0:0: command-prompt
1780684924.432826 cmd_parse_build_commands 0:1: -I#S
1780684924.432830 cmd_parse_build_commands 0:2 0:0: rename-session
1780684924.432834 cmd_parse_build_commands 0:2 0:1: --
1780684924.432838 cmd_parse_build_commands 0:2 0:2: %%
1780684924.432842 cmd_parse_build_commands 0:0: rename-session
1780684924.432846 cmd_parse_build_commands 0:1: --
1780684924.432850 cmd_parse_build_commands 0:2: %%
1780684924.432855 args_parse_flags: next --
1780684924.432858 args_parse: flags end at 2 of 3
1780684924.432862 args_parse: 2 = %% (type STRING)
1780684924.432868 cmd_parse_build_commands: rename-session "%%"
1780684924.432872 args_parse_flags: next -I#S
1780684924.432876 args_parse_flag_argument: -I = #S
1780684924.432880 args_parse: flags end at 2 of 3
1780684924.432885 args_parse: 2 = rename-session "%%" (type COMMANDS)
1780684924.432893 cmd_parse_build_commands: command-prompt -I "#S" { rename-session "%%" }
1780684924.432897 args_parse_flags: next -N
1780684924.432901 args_parse_flag_argument: -N = Rename current session
1780684924.432905 args_parse_flags: next $
1780684924.432909 args_parse: flags end at 3 of 5
1780684924.432912 args_parse: 3 = $ (type STRING)
1780684924.432919 args_parse: 4 = command-prompt -I "#S" { rename-session "%%" } (type COMMANDS)
1780684924.432930 cmd_parse_build_commands: bind-key -N "Rename current session" \\$ { command-prompt -I "#S" { rename-session "%%" } }
1780684924.432939 cmdq_get_command: [bind-key/0xb8b030700] group 66
1780684924.432943 cmdq_append <global>: [bind-key/0xb8b030700]
1780684924.432949 yylex_token: end at WS
1780684924.432954 yylex_token: bind
1780684924.432958 yylex_token: end at WS
1780684924.432962 yylex_token: -N
1780684924.432968 yylex_token: end at WS
1780684924.432971 yylex_token: Split window horizontally
1780684924.432976 yylex_get_word: %
1780684924.432980 yylex_token: end at WS
1780684924.432984 yylex_token: split-window
1780684924.432988 yylex_token: end at WS
1780684924.432992 yylex_token: -h
1780684924.432996 cmd_parse_build_commands 0:0: bind
1780684924.433000 cmd_parse_build_commands 0:1: -N
1780684924.433004 cmd_parse_build_commands 0:2: Split window horizontally
1780684924.433008 cmd_parse_build_commands 0:3: %
1780684924.433012 cmd_parse_build_commands 0:4 0:0: split-window
1780684924.433016 cmd_parse_build_commands 0:4 0:1: -h
1780684924.433021 cmd_parse_build_commands 0:0: split-window
1780684924.433025 cmd_parse_build_commands 0:1: -h
1780684924.433030 args_parse_flags: next -h
1780684924.433033 args_parse_flags: -h
1780684924.433037 args_parse: flags end at 2 of 2
1780684924.433042 cmd_parse_build_commands: split-window -h
1780684924.433046 args_parse_flags: next -N
1780684924.433050 args_parse_flag_argument: -N = Split window horizontally
1780684924.433054 args_parse_flags: next %
1780684924.433058 args_parse: flags end at 3 of 5
1780684924.433062 args_parse: 3 = % (type STRING)
1780684924.433067 args_parse: 4 = split-window -h (type COMMANDS)
1780684924.433075 cmd_parse_build_commands: bind-key -N "Split window horizontally" \\% { split-window -h }
1780684924.433082 cmdq_get_command: [bind-key/0xb8b030800] group 78
1780684924.433087 cmdq_append <global>: [bind-key/0xb8b030800]
1780684924.433092 yylex_token: end at WS
1780684924.433096 yylex_token: bind
1780684924.433100 yylex_token: end at WS
1780684924.433103 yylex_token: -N
1780684924.433108 yylex_token: end at WS
1780684924.433112 yylex_token: Kill current window
1780684924.433116 yylex_token: end at WS
1780684924.433120 yylex_token: &
1780684924.433125 yylex_token: end at WS
1780684924.433129 yylex_token: confirm-before
1780684924.433134 yylex_token: end at WS
1780684924.433138 yylex_token: -pkill-window #W? (y/n)
1780684924.433142 yylex_token: end at WS
1780684924.433146 yylex_token: kill-window
1780684924.433150 cmd_parse_build_commands 0:0: bind
1780684924.433154 cmd_parse_build_commands 0:1: -N
1780684924.433158 cmd_parse_build_commands 0:2: Kill current window
1780684924.433162 cmd_parse_build_commands 0:3: &
1780684924.433166 cmd_parse_build_commands 0:4 0:0: confirm-before
1780684924.433170 cmd_parse_build_commands 0:4 0:1: -pkill-window #W? (y/n)
1780684924.433174 cmd_parse_build_commands 0:4 0:2: kill-window
1780684924.433181 cmd_parse_build_commands 0:0: confirm-before
1780684924.433186 cmd_parse_build_commands 0:1: -pkill-window #W? (y/n)
1780684924.433190 cmd_parse_build_commands 0:2: kill-window
1780684924.433197 args_parse_flags: next -pkill-window #W? (y/n)
1780684924.433202 args_parse_flag_argument: -p = kill-window #W? (y/n)
1780684924.433206 args_parse_flags: next kill-window
1780684924.433210 args_parse: flags end at 2 of 3
1780684924.433214 args_parse: 2 = kill-window (type STRING)
1780684924.433221 cmd_parse_build_commands: confirm-before -p "kill-window #W? (y/n)" kill-window
1780684924.433225 args_parse_flags: next -N
1780684924.433229 args_parse_flag_argument: -N = Kill current window
1780684924.433233 args_parse_flags: next &
1780684924.433237 args_parse: flags end at 3 of 5
1780684924.433241 args_parse: 3 = & (type STRING)
1780684924.433248 args_parse: 4 = confirm-before -p "kill-window #W? (y/n)" kill-window (type COMMANDS)
1780684924.433258 cmd_parse_build_commands: bind-key -N "Kill current window" & { confirm-before -p "kill-window #W? (y/n)" kill-window }
1780684924.433263 cmdq_get_command: [bind-key/0xb8b030900] group 86
1780684924.433267 cmdq_append <global>: [bind-key/0xb8b030900]
1780684924.433276 yylex_token: end at WS
1780684924.433280 yylex_token: bind
1780684924.433284 yylex_token: end at WS
1780684924.433288 yylex_token: -N
1780684924.433294 yylex_token: end at WS
1780684924.433298 yylex_token: Prompt for window index to select
1780684924.433302 yylex_token: end at WS
1780684924.433306 yylex_token: '
1780684924.433311 yylex_token: end at WS
1780684924.433314 yylex_token: command-prompt
1780684924.433318 yylex_token: end at WS
1780684924.433322 yylex_token: -T
1780684924.433327 yylex_token: end at WS
1780684924.433331 yylex_token: window-target
1780684924.433335 yylex_token: end at WS
1780684924.433339 yylex_token: -pindex
1780684924.433343 yylex_token: end at WS
1780684924.433347 yylex_token: select-window
1780684924.433351 yylex_token: end at WS
1780684924.433355 yylex_token: -t
1780684924.433359 yylex_token: end at WS
1780684924.433363 yylex_token: :%%
1780684924.433367 cmd_parse_build_commands 0:0: bind
1780684924.433371 cmd_parse_build_commands 0:1: -N
1780684924.433375 cmd_parse_build_commands 0:2: Prompt for window index to select
1780684924.433379 cmd_parse_build_commands 0:3: '
1780684924.433383 cmd_parse_build_commands 0:4 0:0: command-prompt
1780684924.433387 cmd_parse_build_commands 0:4 0:1: -T
1780684924.433391 cmd_parse_build_commands 0:4 0:2: window-target
1780684924.433395 cmd_parse_build_commands 0:4 0:3: -pindex
1780684924.433399 cmd_parse_build_commands 0:4 0:4 0:0: select-window
1780684924.433402 cmd_parse_build_commands 0:4 0:4 0:1: -t
1780684924.433406 cmd_parse_build_commands 0:4 0:4 0:2: :%%
1780684924.433411 cmd_parse_build_commands 0:0: command-prompt
1780684924.433415 cmd_parse_build_commands 0:1: -T
1780684924.433419 cmd_parse_build_commands 0:2: window-target
1780684924.433422 cmd_parse_build_commands 0:3: -pindex
1780684924.433426 cmd_parse_build_commands 0:4 0:0: select-window
1780684924.433430 cmd_parse_build_commands 0:4 0:1: -t
1780684924.433434 cmd_parse_build_commands 0:4 0:2: :%%
1780684924.433441 cmd_parse_build_commands 0:0: select-window
1780684924.433445 cmd_parse_build_commands 0:1: -t
1780684924.433449 cmd_parse_build_commands 0:2: :%%
1780684924.433454 args_parse_flags: next -t
1780684924.433459 args_parse_flag_argument: -t = :%%
1780684924.433463 args_parse: flags end at 3 of 3
1780684924.433468 cmd_parse_build_commands: select-window -t ":%%"
1780684924.433473 args_parse_flags: next -T
1780684924.433477 args_parse_flag_argument: -T = window-target
1780684924.433480 args_parse_flags: next -pindex
1780684924.433484 args_parse_flag_argument: -p = index
1780684924.433488 args_parse: flags end at 4 of 5
1780684924.433494 args_parse: 4 = select-window -t ":%%" (type COMMANDS)
1780684924.433506 cmd_parse_build_commands: command-prompt -T window-target -p index { select-window -t ":%%" }
1780684924.433511 args_parse_flags: next -N
1780684924.433516 args_parse_flag_argument: -N = Prompt for window index to select
1780684924.433520 args_parse_flags: next '
1780684924.433523 args_parse: flags end at 3 of 5
1780684924.433527 args_parse: 3 = ' (type STRING)
1780684924.433536 args_parse: 4 = command-prompt -T window-target -p index { select-window -t ":%%" } (type COMMANDS)
1780684924.433556 cmd_parse_build_commands: bind-key -N "Prompt for window index to select" \\' { command-prompt -T window-target -p index { select-window -t ":%%" } }
1780684924.433562 cmdq_get_command: [bind-key/0xb8b030a00] group 94
1780684924.433566 cmdq_append <global>: [bind-key/0xb8b030a00]
1780684924.433570 yylex_token: end at WS
1780684924.433574 yylex_token: bind
1780684924.433578 yylex_token: end at WS
1780684924.433582 yylex_token: -N
1780684924.433587 yylex_token: end at WS
1780684924.433591 yylex_token: Switch to previous client
1780684924.433595 yylex_token: end at WS
1780684924.433599 yylex_token: (
1780684924.433604 yylex_token: end at WS
1780684924.433607 yylex_token: switch-client
1780684924.433611 yylex_token: end at WS
1780684924.433615 yylex_token: -p
1780684924.433619 cmd_parse_build_commands 0:0: bind
1780684924.433623 cmd_parse_build_commands 0:1: -N
1780684924.433631 cmd_parse_build_commands 0:2: Switch to previous client
1780684924.433635 cmd_parse_build_commands 0:3: (
1780684924.433639 cmd_parse_build_commands 0:4 0:0: switch-client
1780684924.433642 cmd_parse_build_commands 0:4 0:1: -p
1780684924.433647 cmd_parse_build_commands 0:0: switch-client
1780684924.433651 cmd_parse_build_commands 0:1: -p
1780684924.433656 args_parse_flags: next -p
1780684924.433660 args_parse_flags: -p
1780684924.433664 args_parse: flags end at 2 of 2
1780684924.433669 cmd_parse_build_commands: switch-client -p
1780684924.433673 args_parse_flags: next -N
1780684924.433677 args_parse_flag_argument: -N = Switch to previous client
1780684924.433680 args_parse_flags: next (
1780684924.433684 args_parse: flags end at 3 of 5
1780684924.433688 args_parse: 3 = ( (type STRING)
1780684924.433693 args_parse: 4 = switch-client -p (type COMMANDS)
1780684924.433701 cmd_parse_build_commands: bind-key -N "Switch to previous client" ( { switch-client -p }
1780684924.433706 cmdq_get_command: [bind-key/0xb8b030b00] group 106
1780684924.433710 cmdq_append <global>: [bind-key/0xb8b030b00]
1780684924.433714 yylex_token: end at WS
1780684924.433718 yylex_token: bind
1780684924.433722 yylex_token: end at WS
1780684924.433726 yylex_token: -N
1780684924.433731 yylex_token: end at WS
1780684924.433735 yylex_token: Switch to next client
1780684924.433739 yylex_token: end at WS
1780684924.433743 yylex_token: )
1780684924.433747 yylex_token: end at WS
1780684924.433751 yylex_token: switch-client
1780684924.433755 yylex_token: end at WS
1780684924.433759 yylex_token: -n
1780684924.433763 cmd_parse_build_commands 0:0: bind
1780684924.433767 cmd_parse_build_commands 0:1: -N
1780684924.433771 cmd_parse_build_commands 0:2: Switch to next client
1780684924.433775 cmd_parse_build_commands 0:3: )
1780684924.433779 cmd_parse_build_commands 0:4 0:0: switch-client
1780684924.433782 cmd_parse_build_commands 0:4 0:1: -n
1780684924.433787 cmd_parse_build_commands 0:0: switch-client
1780684924.433791 cmd_parse_build_commands 0:1: -n
1780684924.433796 args_parse_flags: next -n
1780684924.433800 args_parse_flags: -n
1780684924.433803 args_parse: flags end at 2 of 2
1780684924.433808 cmd_parse_build_commands: switch-client -n
1780684924.433812 args_parse_flags: next -N
1780684924.433816 args_parse_flag_argument: -N = Switch to next client
1780684924.433820 args_parse_flags: next )
1780684924.433823 args_parse: flags end at 3 of 5
1780684924.433827 args_parse: 3 = ) (type STRING)
1780684924.433832 args_parse: 4 = switch-client -n (type COMMANDS)
1780684924.433840 cmd_parse_build_commands: bind-key -N "Switch to next client" ) { switch-client -n }
1780684924.433845 cmdq_get_command: [bind-key/0xb8b030c00] group 114
1780684924.433849 cmdq_append <global>: [bind-key/0xb8b030c00]
1780684924.433853 yylex_token: end at WS
1780684924.433857 yylex_token: bind
1780684924.433861 yylex_token: end at WS
1780684924.433865 yylex_token: -N
1780684924.433870 yylex_token: end at WS
1780684924.433874 yylex_token: Rename current window
1780684924.433878 yylex_token: end at WS
1780684924.433881 yylex_token: ,
1780684924.433886 yylex_token: end at WS
1780684924.433890 yylex_token: command-prompt
1780684924.433894 yylex_token: end at WS
1780684924.433898 yylex_token: -I#W
1780684924.433902 yylex_token: end at WS
1780684924.433906 yylex_token: rename-window
1780684924.433910 yylex_token: end at WS
1780684924.433914 yylex_token: --
1780684924.433918 yylex_token: end at WS
1780684924.433922 yylex_token: %%
1780684924.433926 cmd_parse_build_commands 0:0: bind
1780684924.433930 cmd_parse_build_commands 0:1: -N
1780684924.433934 cmd_parse_build_commands 0:2: Rename current window
1780684924.433938 cmd_parse_build_commands 0:3: ,
1780684924.433941 cmd_parse_build_commands 0:4 0:0: command-prompt
1780684924.433945 cmd_parse_build_commands 0:4 0:1: -I#W
1780684924.433949 cmd_parse_build_commands 0:4 0:2 0:0: rename-window
1780684924.433953 cmd_parse_build_commands 0:4 0:2 0:1: --
1780684924.433957 cmd_parse_build_commands 0:4 0:2 0:2: %%
1780684924.433961 cmd_parse_build_commands 0:0: command-prompt
1780684924.433969 cmd_parse_build_commands 0:1: -I#W
1780684924.433973 cmd_parse_build_commands 0:2 0:0: rename-window
1780684924.433976 cmd_parse_build_commands 0:2 0:1: --
1780684924.433980 cmd_parse_build_commands 0:2 0:2: %%
1780684924.433984 cmd_parse_build_commands 0:0: rename-window
1780684924.433988 cmd_parse_build_commands 0:1: --
1780684924.433992 cmd_parse_build_commands 0:2: %%
1780684924.433997 args_parse_flags: next --
1780684924.434001 args_parse: flags end at 2 of 3
1780684924.434004 args_parse: 2 = %% (type STRING)
1780684924.434010 cmd_parse_build_commands: rename-window "%%"
1780684924.434014 args_parse_flags: next -I#W
1780684924.434018 args_parse_flag_argument: -I = #W
1780684924.434022 args_parse: flags end at 2 of 3
1780684924.434026 args_parse: 2 = rename-window "%%" (type COMMANDS)
1780684924.434033 cmd_parse_build_commands: command-prompt -I "#W" { rename-window "%%" }
1780684924.434037 args_parse_flags: next -N
1780684924.434041 args_parse_flag_argument: -N = Rename current window
1780684924.434045 args_parse_flags: next ,
1780684924.434049 args_parse: flags end at 3 of 5
1780684924.434053 args_parse: 3 = , (type STRING)
1780684924.434060 args_parse: 4 = command-prompt -I "#W" { rename-window "%%" } (type COMMANDS)
1780684924.434070 cmd_parse_build_commands: bind-key -N "Rename current window" , { command-prompt -I "#W" { rename-window "%%" } }
1780684924.434074 cmdq_get_command: [bind-key/0xb8b030d00] group 122
1780684924.434078 cmdq_append <global>: [bind-key/0xb8b030d00]
1780684924.434083 yylex_token: end at WS
1780684924.434086 yylex_token: bind
1780684924.434090 yylex_token: end at WS
1780684924.434094 yylex_token: -N
1780684924.434100 yylex_token: end at WS
1780684924.434104 yylex_token: Delete the most recent paste buffer
1780684924.434108 yylex_token: end at WS
1780684924.434112 yylex_token: -
1780684924.434116 yylex_token: end at WS
1780684924.434120 yylex_token: delete-buffer
1780684924.434125 cmd_parse_build_commands 0:0: bind
1780684924.434128 cmd_parse_build_commands 0:1: -N
1780684924.434132 cmd_parse_build_commands 0:2: Delete the most recent paste buffer
1780684924.434136 cmd_parse_build_commands 0:3: -
1780684924.434140 cmd_parse_build_commands 0:4 0:0: delete-buffer
1780684924.434145 cmd_parse_build_commands 0:0: delete-buffer
1780684924.434149 args_parse: flags end at 1 of 1
1780684924.434154 cmd_parse_build_commands: delete-buffer
1780684924.434158 args_parse_flags: next -N
1780684924.434162 args_parse_flag_argument: -N = Delete the most recent paste buffer
1780684924.434165 args_parse_flags: next -
1780684924.434169 args_parse: flags end at 3 of 5
1780684924.434173 args_parse: 3 = - (type STRING)
1780684924.434177 args_parse: 4 = delete-buffer (type COMMANDS)
1780684924.434185 cmd_parse_build_commands: bind-key -N "Delete the most recent paste buffer" - { delete-buffer }
1780684924.434190 cmdq_get_command: [bind-key/0xb8b030e00] group 134
1780684924.434194 cmdq_append <global>: [bind-key/0xb8b030e00]
1780684924.434198 yylex_token: end at WS
1780684924.434202 yylex_token: bind
1780684924.434206 yylex_token: end at WS
1780684924.434210 yylex_token: -N
1780684924.434215 yylex_token: end at WS
1780684924.434219 yylex_token: Move the current window
1780684924.434223 yylex_token: end at WS
1780684924.434226 yylex_token: .
1780684924.434231 yylex_token: end at WS
1780684924.434235 yylex_token: command-prompt
1780684924.434239 yylex_token: end at WS
1780684924.434242 yylex_token: -T
1780684924.434247 yylex_token: end at WS
1780684924.434251 yylex_token: target
1780684924.434255 yylex_token: end at WS
1780684924.434259 yylex_token: move-window
1780684924.434263 yylex_token: end at WS
1780684924.434267 yylex_token: -t
1780684924.434271 yylex_token: end at WS
1780684924.434274 yylex_token: %%
1780684924.434279 cmd_parse_build_commands 0:0: bind
1780684924.434283 cmd_parse_build_commands 0:1: -N
1780684924.434287 cmd_parse_build_commands 0:2: Move the current window
1780684924.434290 cmd_parse_build_commands 0:3: .
1780684924.434294 cmd_parse_build_commands 0:4 0:0: command-prompt
1780684924.434302 cmd_parse_build_commands 0:4 0:1: -T
1780684924.434305 cmd_parse_build_commands 0:4 0:2: target
1780684924.434309 cmd_parse_build_commands 0:4 0:3 0:0: move-window
1780684924.434313 cmd_parse_build_commands 0:4 0:3 0:1: -t
